pokemonID,moveName,type,power,accuracy
10193,seed-bomb,grass,80,100
10193,energy-ball,grass,90,100
10193,giga-impact,normal,150,90
10193,avalanche,ice,60,100
10193,zen-headbutt,psychic,80,90
10193,trick-room,psychic,0,0
10193,leaf-storm,grass,130,90
10193,grass-knot,grass,0,100
10193,wonder-room,psychic,0,0
10193,psyshock,psychic,80,100
10193,magic-room,psychic,0,0
10193,heavy-slam,steel,0,100
10193,round,normal,60,100
10193,stored-power,psychic,20,100
10193,ally-switch,psychic,0,0
10193,heal-pulse,psychic,0,0
10193,bulldoze,ground,60,100
10193,snarl,dark,55,95
10193,icicle-crash,ice,85,90
10193,draining-kiss,fairy,50,100
10193,grassy-terrain,grass,0,0
10193,high-horsepower,ground,95,95
10193,solar-blade,grass,125,100
10193,throat-chop,dark,80,100
10193,pollen-puff,bug,90,100
10193,psychic-terrain,psychic,0,0
10193,speed-swap,psychic,0,0
10193,smart-strike,steel,70,0
10193,stomping-tantrum,ground,75,100
10193,body-press,fighting,80,100
10193,life-dew,water,0,0
10193,expanding-force,psychic,80,100
10193,lash-out,dark,75,100
10193,glacial-lance,ice,120,100
10193,tera-blast,normal,80,100
10193,snowscape,ice,0,0
10193,trailblaze,grass,50,100
10194,pound,normal,40,100
10194,pay-day,normal,40,100
10194,stomp,normal,65,100
10194,double-kick,fighting,30,100
10194,tackle,normal,40,100
10194,body-slam,normal,85,100
10194,take-down,normal,90,85
10194,thrash,normal,120,100
10194,double-edge,normal,120,100
10194,tail-whip,normal,0,100
10194,disable,normal,0,100
10194,psybeam,psychic,65,100
10194,hyper-beam,normal,150,90
10194,mega-drain,grass,40,100
10194,leech-seed,grass,0,90
10194,growth,normal,0,0
10194,solar-beam,grass,120,100
10194,confusion,psychic,50,100
10194,psychic,psychic,90,100
10194,agility,psychic,0,0
10194,night-shade,ghost,0,100
10194,confuse-ray,ghost,0,100
10194,light-screen,psychic,0,0
10194,haze,ice,0,0
10194,reflect,psychic,0,0
10194,metronome,normal,0,0
10194,swift,normal,60,0
10194,rest,psychic,0,0
10194,tri-attack,normal,80,100
10194,substitute,normal,0,0
10194,snore,normal,50,100
10194,protect,normal,0,0
10194,scary-face,normal,0,100
10194,giga-drain,grass,75,100
10194,endure,normal,0,0
10194,sleep-talk,normal,0,0
10194,safeguard,normal,0,0
10194,baton-pass,normal,0,0
10194,encore,normal,0,100
10194,sunny-day,fire,0,0
10194,crunch,dark,80,100
10194,shadow-ball,ghost,80,100
10194,future-sight,psychic,120,100
10194,uproar,normal,90,100
10194,will-o-wisp,fire,0,85
10194,facade,normal,70,100
10194,taunt,dark,0,100
10194,helping-hand,normal,0,0
10194,trick,psychic,0,100
10194,skill-swap,psychic,0,0
10194,imprison,psychic,0,0
10194,aromatherapy,grass,0,0
10194,bullet-seed,grass,25,100
10194,mud-shot,ground,55,95
10194,magical-leaf,grass,60,0
10194,calm-mind,psychic,0,0
10194,payback,dark,50,100
10194,assurance,dark,60,100
10194,power-swap,psychic,0,0
10194,guard-swap,psychic,0,0
10194,dark-pulse,dark,80,100
10194,seed-bomb,grass,80,100
10194,energy-ball,grass,90,100
10194,giga-impact,normal,150,90
10194,nasty-plot,dark,0,0
10194,psycho-cut,psychic,70,100
10194,zen-headbutt,psychic,80,90
10194,trick-room,psychic,0,0
10194,leaf-storm,grass,130,90
10194,grass-knot,grass,0,100
10194,wonder-room,psychic,0,0
10194,psyshock,psychic,80,100
10194,magic-room,psychic,0,0
10194,foul-play,dark,95,100
10194,round,normal,60,100
10194,stored-power,psychic,20,100
10194,ally-switch,psychic,0,0
10194,heal-pulse,psychic,0,0
10194,hex,ghost,65,100
10194,bulldoze,ground,60,100
10194,snarl,dark,55,95
10194,phantom-force,ghost,90,100
10194,draining-kiss,fairy,50,100
10194,grassy-terrain,grass,0,0
10194,solar-blade,grass,125,100
10194,pollen-puff,bug,90,100
10194,psychic-terrain,psychic,0,0
10194,speed-swap,psychic,0,0
10194,stomping-tantrum,ground,75,100
10194,life-dew,water,0,0
10194,expanding-force,psychic,80,100
10194,lash-out,dark,75,100
10194,astral-barrage,ghost,120,100
10194,tera-blast,normal,80,100
10229,double-kick,fighting,30,100
10229,tackle,normal,40,100
10229,body-slam,normal,85,100
10229,take-down,normal,90,85
10229,thrash,normal,120,100
10229,double-edge,normal,120,100
10229,leer,normal,0,100
10229,bite,dark,60,100
10229,roar,normal,0,0
10229,ember,fire,40,100
10229,flamethrower,fire,90,100
10229,fire-spin,fire,35,85
10229,dig,ground,80,100
10229,agility,psychic,0,0
10229,fire-blast,fire,110,85
10229,swift,normal,60,0
10229,rest,psychic,0,0
10229,rock-slide,rock,75,90
10229,substitute,normal,0,0
10229,flame-wheel,fire,60,100
10229,reversal,fighting,0,100
10229,protect,normal,0,0
10229,scary-face,normal,0,100
10229,outrage,dragon,120,100
10229,sandstorm,rock,0,0
10229,endure,normal,0,0
10229,sleep-talk,normal,0,0
10229,iron-tail,steel,100,75
10229,morning-sun,normal,0,0
10229,sunny-day,fire,0,0
10229,crunch,dark,80,100
10229,rock-smash,fighting,40,100
10229,heat-wave,fire,95,90
10229,will-o-wisp,fire,0,85
10229,facade,normal,70,100
10229,helping-hand,normal,0,0
10229,overheat,fire,130,90
10229,rock-tomb,rock,60,95
10229,aerial-ace,flying,60,0
10229,howl,normal,0,0
10229,covet,normal,60,100
10229,rock-blast,rock,25,90
10229,close-combat,fighting,120,100
10229,flare-blitz,fire,120,100
10229,power-gem,rock,80,100
10229,thunder-fang,electric,65,95
10229,fire-fang,fire,65,95
10229,stone-edge,rock,100,80
10229,stealth-rock,rock,0,0
10229,head-smash,rock,150,80
10229,smack-down,rock,50,100
10229,flame-charge,fire,50,100
10229,retaliate,normal,70,100
10229,wild-charge,electric,90,100
10229,snarl,dark,55,95
10229,play-rough,fairy,90,90
10229,smart-strike,steel,70,0
10229,psychic-fangs,psychic,85,100
10229,scorching-sands,ground,70,100
10229,tera-blast,normal,80,100
10229,temper-flare,fire,75,100
10230,tackle,normal,40,100
10230,body-slam,normal,85,100
10230,take-down,normal,90,85
10230,double-edge,normal,120,100
10230,leer,normal,0,100
10230,bite,dark,60,100
10230,roar,normal,0,0
10230,ember,fire,40,100
10230,flamethrower,fire,90,100
10230,hyper-beam,normal,150,90
10230,solar-beam,grass,120,100
10230,fire-spin,fire,35,85
10230,rock-throw,rock,50,90
10230,dig,ground,80,100
10230,agility,psychic,0,0
10230,fire-blast,fire,110,85
10230,swift,normal,60,0
10230,rest,psychic,0,0
10230,rock-slide,rock,75,90
10230,substitute,normal,0,0
10230,thief,dark,60,100
10230,flame-wheel,fire,60,100
10230,reversal,fighting,0,100
10230,protect,normal,0,0
10230,scary-face,normal,0,100
10230,outrage,dragon,120,100
10230,sandstorm,rock,0,0
10230,endure,normal,0,0
10230,sleep-talk,normal,0,0
10230,iron-tail,steel,100,75
10230,sunny-day,fire,0,0
10230,crunch,dark,80,100
10230,extreme-speed,normal,80,100
10230,rock-smash,fighting,40,100
10230,heat-wave,fire,95,90
10230,will-o-wisp,fire,0,85
10230,facade,normal,70,100
10230,helping-hand,normal,0,0
10230,hyper-voice,normal,90,100
10230,overheat,fire,130,90
10230,rock-tomb,rock,60,95
10230,aerial-ace,flying,60,0
10230,howl,normal,0,0
10230,rock-blast,rock,25,90
10230,close-combat,fighting,120,100
10230,flare-blitz,fire,120,100
10230,dragon-pulse,dragon,85,100
10230,power-gem,rock,80,100
10230,giga-impact,normal,150,90
10230,thunder-fang,electric,65,95
10230,fire-fang,fire,65,95
10230,iron-head,steel,80,100
10230,stone-edge,rock,100,80
10230,stealth-rock,rock,0,0
10230,smack-down,rock,50,100
10230,flame-charge,fire,50,100
10230,retaliate,normal,70,100
10230,bulldoze,ground,60,100
10230,wild-charge,electric,90,100
10230,heat-crash,fire,0,100
10230,snarl,dark,55,95
10230,play-rough,fairy,90,90
10230,smart-strike,steel,70,0
10230,psychic-fangs,psychic,85,100
10230,scorching-sands,ground,70,100
10230,raging-fury,fire,120,100
10230,tera-blast,normal,80,100
10230,temper-flare,fire,75,100
10231,tackle,normal,40,100
10231,take-down,normal,90,85
10231,double-edge,normal,120,100
10231,leech-seed,grass,0,90
10231,solar-beam,grass,120,100
10231,stun-spore,grass,0,75
10231,thunder-shock,electric,40,100
10231,thunderbolt,electric,90,100
10231,thunder-wave,electric,0,90
10231,thunder,electric,110,70
10231,agility,psychic,0,0
10231,screech,normal,0,85
10231,reflect,psychic,0,0
10231,self-destruct,normal,200,100
10231,swift,normal,60,0
10231,explosion,normal,250,100
10231,rest,psychic,0,0
10231,substitute,normal,0,0
10231,thief,dark,60,100
10231,protect,normal,0,0
10231,giga-drain,grass,75,100
10231,endure,normal,0,0
10231,rollout,rock,30,90
10231,spark,electric,65,100
10231,sleep-talk,normal,0,0
10231,rain-dance,water,0,0
10231,facade,normal,70,100
10231,charge,electric,0,0
10231,taunt,dark,0,100
10231,recycle,normal,0,0
10231,ice-ball,ice,30,90
10231,bullet-seed,grass,25,100
10231,magical-leaf,grass,60,0
10231,gyro-ball,steel,0,100
10231,worry-seed,grass,0,100
10231,seed-bomb,grass,80,100
10231,energy-ball,grass,90,100
10231,discharge,electric,80,100
10231,leaf-storm,grass,130,90
10231,grass-knot,grass,0,100
10231,charge-beam,electric,50,90
10231,electro-ball,electric,0,100
10231,foul-play,dark,95,100
10231,volt-switch,electric,70,100
10231,electroweb,electric,55,95
10231,wild-charge,electric,90,100
10231,grassy-terrain,grass,0,0
10231,electric-terrain,electric,0,0
10231,grassy-glide,grass,55,100
10231,tera-blast,normal,80,100
10232,tackle,normal,40,100
10232,take-down,normal,90,85
10232,double-edge,normal,120,100
10232,hyper-beam,normal,150,90
10232,solar-beam,grass,120,100
10232,stun-spore,grass,0,75
10232,thunder-shock,electric,40,100
10232,thunderbolt,electric,90,100
10232,thunder-wave,electric,0,90
10232,thunder,electric,110,70
10232,agility,psychic,0,0
10232,screech,normal,0,85
10232,reflect,psychic,0,0
10232,self-destruct,normal,200,100
10232,swift,normal,60,0
10232,explosion,normal,250,100
10232,rest,psychic,0,0
10232,substitute,normal,0,0
10232,thief,dark,60,100
10232,curse,ghost,0,0
10232,protect,normal,0,0
10232,scary-face,normal,0,100
10232,giga-drain,grass,75,100
10232,endure,normal,0,0
10232,rollout,rock,30,90
10232,spark,electric,65,100
10232,sleep-talk,normal,0,0
10232,rain-dance,water,0,0
10232,facade,normal,70,100
10232,charge,electric,0,0
10232,taunt,dark,0,100
10232,ice-ball,ice,30,90
10232,bullet-seed,grass,25,100
10232,magical-leaf,grass,60,0
10232,gyro-ball,steel,0,100
10232,seed-bomb,grass,80,100
10232,energy-ball,grass,90,100
10232,giga-impact,normal,150,90
10232,discharge,electric,80,100
10232,leaf-storm,grass,130,90
10232,grass-knot,grass,0,100
10232,charge-beam,electric,50,90
10232,electro-ball,electric,0,100
10232,foul-play,dark,95,100
10232,volt-switch,electric,70,100
10232,electroweb,electric,55,95
10232,wild-charge,electric,90,100
10232,grassy-terrain,grass,0,0
10232,electric-terrain,electric,0,0
10232,grassy-glide,grass,55,100
10232,chloroblast,grass,150,95
10232,tera-blast,normal,80,100
10232,supercell-slam,electric,100,95
10233,fire-punch,fire,75,100
10233,thunder-punch,electric,75,100
10233,tackle,normal,40,100
10233,body-slam,normal,85,100
10233,take-down,normal,90,85
10233,double-edge,normal,120,100
10233,leer,normal,0,100
10233,roar,normal,0,0
10233,ember,fire,40,100
10233,flamethrower,fire,90,100
10233,hyper-beam,normal,150,90
10233,low-kick,fighting,0,100
10233,solar-beam,grass,120,100
10233,fire-spin,fire,35,85
10233,earthquake,ground,100,100
10233,dig,ground,80,100
10233,quick-attack,normal,40,100
10233,night-shade,ghost,0,100
10233,smokescreen,normal,0,100
10233,confuse-ray,ghost,0,100
10233,defense-curl,normal,0,0
10233,fire-blast,fire,110,85
10233,swift,normal,60,0
10233,rest,psychic,0,0
10233,rock-slide,rock,75,90
10233,substitute,normal,0,0
10233,flame-wheel,fire,60,100
10233,curse,ghost,0,0
10233,reversal,fighting,0,100
10233,spite,ghost,0,100
10233,protect,normal,0,0
10233,endure,normal,0,0
10233,rollout,rock,30,90
10233,sleep-talk,normal,0,0
10233,iron-tail,steel,100,75
10233,sunny-day,fire,0,0
10233,shadow-ball,ghost,80,100
10233,rock-smash,fighting,40,100
10233,heat-wave,fire,95,90
10233,will-o-wisp,fire,0,85
10233,facade,normal,70,100
10233,focus-punch,fighting,150,100
10233,brick-break,fighting,75,100
10233,endeavor,normal,0,100
10233,eruption,fire,150,100
10233,blast-burn,fire,150,90
10233,overheat,fire,130,90
10233,aerial-ace,flying,60,0
10233,calm-mind,psychic,0,0
10233,gyro-ball,steel,0,100
10233,flare-blitz,fire,120,100
10233,drain-punch,fighting,75,100
10233,focus-blast,fighting,120,70
10233,giga-impact,normal,150,90
10233,shadow-claw,ghost,70,100
10233,fire-fang,fire,65,95
10233,zen-headbutt,psychic,80,90
10233,lava-plume,fire,80,100
10233,iron-head,steel,80,100
10233,ominous-wind,ghost,60,100
10233,flame-charge,fire,50,100
10233,hex,ghost,65,100
10233,inferno,fire,100,50
10233,fire-pledge,fire,80,100
10233,bulldoze,ground,60,100
10233,wild-charge,electric,90,100
10233,play-rough,fairy,90,90
10233,mystical-fire,fire,75,100
10233,stomping-tantrum,ground,75,100
10233,burning-jealousy,fire,70,100
10233,poltergeist,ghost,110,90
10233,infernal-parade,ghost,60,100
10233,tera-blast,normal,80,100
10233,temper-flare,fire,75,100
10234,swords-dance,normal,0,0
10234,tackle,normal,40,100
10234,take-down,normal,90,85
10234,double-edge,normal,120,100
10234,poison-sting,poison,15,100
10234,pin-missile,bug,25,95
10234,bite,dark,60,100
10234,supersonic,normal,0,55
10234,hydro-pump,water,110,80
10234,surf,water,90,100
10234,ice-beam,ice,90,100
10234,blizzard,ice,110,70
10234,bubble-beam,water,65,100
10234,toxic,poison,0,90
10234,agility,psychic,0,0
10234,harden,normal,0,0
10234,minimize,normal,0,0
10234,haze,ice,0,0
10234,self-destruct,normal,200,100
10234,waterfall,water,80,100
10234,swift,normal,60,0
10234,rest,psychic,0,0
10234,substitute,normal,0,0
10234,curse,ghost,0,0
10234,flail,normal,0,100
10234,reversal,fighting,0,100
10234,spite,ghost,0,100
10234,protect,normal,0,0
10234,scary-face,normal,0,100
10234,sludge-bomb,poison,90,100
10234,spikes,ground,0,0
10234,destiny-bond,ghost,0,0
10234,icy-wind,ice,55,95
10234,endure,normal,0,0
10234,sleep-talk,normal,0,0
10234,pain-split,normal,0,0
10234,rain-dance,water,0,0
10234,crunch,dark,80,100
10234,shadow-ball,ghost,80,100
10234,stockpile,normal,0,0
10234,spit-up,normal,0,100
10234,facade,normal,70,100
10234,taunt,dark,0,100
10234,ice-ball,ice,30,90
10234,astonish,ghost,30,100
10234,mud-shot,ground,55,95
10234,poison-tail,poison,50,100
10234,water-pulse,water,60,100
10234,gyro-ball,steel,0,100
10234,brine,water,65,100
10234,acupressure,normal,0,0
10234,toxic-spikes,poison,0,0
10234,poison-jab,poison,80,100
10234,dark-pulse,dark,80,100
10234,aqua-tail,water,90,90
10234,giga-impact,normal,150,90
10234,gunk-shot,poison,120,80
10234,aqua-jet,water,40,100
10234,venoshock,poison,65,100
10234,acid-spray,poison,40,100
10234,hex,ghost,65,100
10234,fell-stinger,bug,50,100
10234,throat-chop,dark,80,100
10234,liquidation,water,85,100
10234,scale-shot,dragon,25,90
10234,lash-out,dark,75,100
10234,barb-barrage,poison,60,100
10234,tera-blast,normal,80,100
10234,chilling-water,water,50,100
10235,scratch,normal,40,100
10235,swords-dance,normal,0,0
10235,take-down,normal,90,85
10235,leer,normal,0,100
10235,low-kick,fighting,0,100
10235,counter,fighting,0,100
10235,dig,ground,80,100
10235,toxic,poison,0,90
10235,agility,psychic,0,0
10235,quick-attack,normal,40,100
10235,screech,normal,0,85
10235,focus-energy,normal,0,0
10235,swift,normal,60,0
10235,rest,psychic,0,0
10235,slash,normal,70,100
10235,substitute,normal,0,0
10235,thief,dark,60,100
10235,reversal,fighting,0,100
10235,spite,ghost,0,100
10235,protect,normal,0,0
10235,sludge-bomb,poison,90,100
10235,endure,normal,0,0
10235,false-swipe,normal,40,100
10235,sleep-talk,normal,0,0
10235,iron-tail,steel,100,75
10235,metal-claw,steel,50,95
10235,rain-dance,water,0,0
10235,sunny-day,fire,0,0
10235,shadow-ball,ghost,80,100
10235,rock-smash,fighting,40,100
10235,fake-out,normal,40,100
10235,facade,normal,70,100
10235,focus-punch,fighting,150,100
10235,taunt,dark,0,100
10235,brick-break,fighting,75,100
10235,aerial-ace,flying,60,0
10235,bulk-up,fighting,0,0
10235,poison-tail,poison,50,100
10235,calm-mind,psychic,0,0
10235,feint,normal,30,100
10235,close-combat,fighting,120,100
10235,fling,dark,0,100
10235,toxic-spikes,poison,0,0
10235,poison-jab,poison,80,100
10235,night-slash,dark,70,100
10235,x-scissor,bug,80,100
10235,drain-punch,fighting,75,100
10235,vacuum-wave,fighting,40,100
10235,focus-blast,fighting,120,70
10235,switcheroo,dark,0,100
10235,giga-impact,normal,150,90
10235,nasty-plot,dark,0,0
10235,shadow-claw,ghost,70,100
10235,gunk-shot,poison,120,80
10235,grass-knot,grass,0,100
10235,double-hit,normal,35,90
10235,hone-claws,dark,0,0
10235,venoshock,poison,65,100
10235,sludge-wave,poison,95,100
10235,low-sweep,fighting,65,100
10235,acid-spray,poison,40,100
10235,quick-guard,fighting,0,0
10235,snarl,dark,55,95
10235,throat-chop,dark,80,100
10235,lash-out,dark,75,100
10235,coaching,fighting,0,0
10235,tera-blast,normal,80,100
10235,trailblaze,grass,50,100
10236,swords-dance,normal,0,0
10236,tackle,normal,40,100
10236,body-slam,normal,85,100
10236,take-down,normal,90,85
10236,tail-whip,normal,0,100
10236,water-gun,water,40,100
10236,hydro-pump,water,110,80
10236,surf,water,90,100
10236,ice-beam,ice,90,100
10236,blizzard,ice,110,70
10236,hyper-beam,normal,150,90
10236,dig,ground,80,100
10236,focus-energy,normal,0,0
10236,waterfall,water,80,100
10236,swift,normal,60,0
10236,rest,psychic,0,0
10236,slash,normal,70,100
10236,substitute,normal,0,0
10236,thief,dark,60,100
10236,protect,normal,0,0
10236,scary-face,normal,0,100
10236,icy-wind,ice,55,95
10236,endure,normal,0,0
10236,false-swipe,normal,40,100
10236,fury-cutter,bug,40,95
10236,sleep-talk,normal,0,0
10236,megahorn,bug,120,85
10236,encore,normal,0,100
10236,rain-dance,water,0,0
10236,whirlpool,water,35,85
10236,facade,normal,70,100
10236,taunt,dark,0,100
10236,helping-hand,normal,0,0
10236,brick-break,fighting,75,100
10236,knock-off,dark,65,100
10236,hydro-cannon,water,150,90
10236,aerial-ace,flying,60,0
10236,water-pulse,water,60,100
10236,fling,dark,0,100
10236,sucker-punch,dark,70,100
10236,dark-pulse,dark,80,100
10236,night-slash,dark,70,100
10236,aqua-tail,water,90,90
10236,air-slash,flying,75,95
10236,x-scissor,bug,80,100
10236,vacuum-wave,fighting,40,100
10236,giga-impact,normal,150,90
10236,avalanche,ice,60,100
10236,grass-knot,grass,0,100
10236,aqua-jet,water,40,100
10236,retaliate,normal,70,100
10236,water-pledge,water,80,100
10236,bulldoze,ground,60,100
10236,drill-run,ground,80,95
10236,razor-shell,water,75,95
10236,snarl,dark,55,95
10236,throat-chop,dark,80,100
10236,smart-strike,steel,70,0
10236,liquidation,water,85,100
10236,lash-out,dark,75,100
10236,flip-turn,water,60,100
10236,ceaseless-edge,dark,65,90
10236,tera-blast,normal,80,100
10236,snowscape,ice,0,0
10236,chilling-water,water,50,100
10236,upper-hand,fighting,65,100
10237,swords-dance,normal,0,0
10237,mega-kick,normal,120,75
10237,take-down,normal,90,85
10237,hyper-beam,normal,150,90
10237,low-kick,fighting,0,100
10237,absorb,grass,20,100
10237,mega-drain,grass,40,100
10237,leech-seed,grass,0,90
10237,growth,normal,0,0
10237,solar-beam,grass,120,100
10237,poison-powder,poison,0,75
10237,stun-spore,grass,0,75
10237,sleep-powder,grass,0,75
10237,petal-dance,grass,120,100
10237,recover,normal,0,0
10237,focus-energy,normal,0,0
10237,metronome,normal,0,0
10237,rest,psychic,0,0
10237,substitute,normal,0,0
10237,protect,normal,0,0
10237,giga-drain,grass,75,100
10237,endure,normal,0,0
10237,charm,fairy,0,100
10237,sleep-talk,normal,0,0
10237,encore,normal,0,100
10237,synthesis,grass,0,0
10237,rain-dance,water,0,0
10237,sunny-day,fire,0,0
10237,psych-up,normal,0,0
10237,rock-smash,fighting,40,100
10237,facade,normal,70,100
10237,helping-hand,normal,0,0
10237,brick-break,fighting,75,100
10237,teeter-dance,normal,0,100
10237,weather-ball,normal,50,100
10237,bullet-seed,grass,25,100
10237,aerial-ace,flying,60,0
10237,magical-leaf,grass,60,0
10237,leaf-blade,grass,90,100
10237,close-combat,fighting,120,100
10237,poison-jab,poison,80,100
10237,seed-bomb,grass,80,100
10237,air-slash,flying,75,95
10237,drain-punch,fighting,75,100
10237,vacuum-wave,fighting,40,100
10237,energy-ball,grass,90,100
10237,giga-impact,normal,150,90
10237,defog,flying,0,0
10237,leaf-storm,grass,130,90
10237,grass-knot,grass,0,100
10237,low-sweep,fighting,65,100
10237,entrainment,normal,0,100
10237,after-you,normal,0,0
10237,acrobatics,flying,55,100
10237,hurricane,flying,110,70
10237,petal-blizzard,grass,90,100
10237,grassy-terrain,grass,0,0
10237,baby-doll-eyes,fairy,0,100
10237,solar-blade,grass,125,100
10237,leafage,grass,40,100
10237,pollen-puff,bug,90,100
10237,grassy-glide,grass,55,100
10237,coaching,fighting,0,0
10237,triple-axel,ice,20,90
10237,victory-dance,fighting,0,0
10237,tera-blast,normal,80,100
10237,axe-kick,fighting,120,90
10237,ice-spinner,ice,80,100
10237,trailblaze,grass,50,100
10237,upper-hand,fighting,65,100
10238,scratch,normal,40,100
10238,take-down,normal,90,85
10238,leer,normal,0,100
10238,roar,normal,0,0
10238,hyper-beam,normal,150,90
10238,dig,ground,80,100
10238,agility,psychic,0,0
10238,night-shade,ghost,0,100
10238,confuse-ray,ghost,0,100
10238,swift,normal,60,0
10238,rest,psychic,0,0
10238,slash,normal,70,100
10238,substitute,normal,0,0
10238,thief,dark,60,100
10238,curse,ghost,0,0
10238,spite,ghost,0,100
10238,protect,normal,0,0
10238,sludge-bomb,poison,90,100
10238,icy-wind,ice,55,95
10238,detect,fighting,0,0
10238,endure,normal,0,0
10238,sleep-talk,normal,0,0
10238,pain-split,normal,0,0
10238,rain-dance,water,0,0
10238,psych-up,normal,0,0
10238,shadow-ball,ghost,80,100
10238,torment,dark,0,100
10238,will-o-wisp,fire,0,85
10238,memento,dark,0,100
10238,facade,normal,70,100
10238,focus-punch,fighting,150,100
10238,taunt,dark,0,100
10238,trick,psychic,0,100
10238,knock-off,dark,65,100
10238,imprison,psychic,0,0
10238,fake-tears,dark,0,100
10238,extrasensory,psychic,80,100
10238,aerial-ace,flying,60,0
10238,calm-mind,psychic,0,0
10238,u-turn,bug,70,100
10238,fling,dark,0,100
10238,dark-pulse,dark,80,100
10238,giga-impact,normal,150,90
10238,nasty-plot,dark,0,0
10238,shadow-claw,ghost,70,100
10238,shadow-sneak,ghost,40,100
10238,hone-claws,dark,0,0
10238,foul-play,dark,95,100
10238,hex,ghost,65,100
10238,snarl,dark,55,95
10238,phantom-force,ghost,90,100
10238,skitter-smack,bug,70,90
10238,burning-jealousy,fire,70,100
10238,lash-out,dark,75,100
10238,bitter-malice,ghost,75,100
10238,tera-blast,normal,80,100
10238,snowscape,ice,0,0
10238,comeuppance,dark,1,100
10239,scratch,normal,40,100
10239,swords-dance,normal,0,0
10239,body-slam,normal,85,100
10239,take-down,normal,90,85
10239,leer,normal,0,100
10239,roar,normal,0,0
10239,flamethrower,fire,90,100
10239,hyper-beam,normal,150,90
10239,low-kick,fighting,0,100
10239,dig,ground,80,100
10239,psychic,psychic,90,100
10239,agility,psychic,0,0
10239,night-shade,ghost,0,100
10239,confuse-ray,ghost,0,100
10239,swift,normal,60,0
10239,rest,psychic,0,0
10239,slash,normal,70,100
10239,substitute,normal,0,0
10239,thief,dark,60,100
10239,curse,ghost,0,0
10239,spite,ghost,0,100
10239,protect,normal,0,0
10239,scary-face,normal,0,100
10239,sludge-bomb,poison,90,100
10239,icy-wind,ice,55,95
10239,endure,normal,0,0
10239,sleep-talk,normal,0,0
10239,pain-split,normal,0,0
10239,rain-dance,water,0,0
10239,crunch,dark,80,100
10239,psych-up,normal,0,0
10239,shadow-ball,ghost,80,100
10239,rock-smash,fighting,40,100
10239,torment,dark,0,100
10239,will-o-wisp,fire,0,85
10239,facade,normal,70,100
10239,focus-punch,fighting,150,100
10239,taunt,dark,0,100
10239,helping-hand,normal,0,0
10239,trick,psychic,0,100
10239,brick-break,fighting,75,100
10239,knock-off,dark,65,100
10239,imprison,psychic,0,0
10239,hyper-voice,normal,90,100
10239,fake-tears,dark,0,100
10239,extrasensory,psychic,80,100
10239,aerial-ace,flying,60,0
10239,calm-mind,psychic,0,0
10239,u-turn,bug,70,100
10239,fling,dark,0,100
10239,dark-pulse,dark,80,100
10239,focus-blast,fighting,120,70
10239,giga-impact,normal,150,90
10239,nasty-plot,dark,0,0
10239,shadow-claw,ghost,70,100
10239,shadow-sneak,ghost,40,100
10239,grass-knot,grass,0,100
10239,ominous-wind,ghost,60,100
10239,hone-claws,dark,0,0
10239,low-sweep,fighting,65,100
10239,foul-play,dark,95,100
10239,hex,ghost,65,100
10239,snarl,dark,55,95
10239,phantom-force,ghost,90,100
10239,throat-chop,dark,80,100
10239,skitter-smack,bug,70,90
10239,burning-jealousy,fire,70,100
10239,lash-out,dark,75,100
10239,poltergeist,ghost,110,90
10239,bitter-malice,ghost,75,100
10239,tera-blast,normal,80,100
10239,snowscape,ice,0,0
10240,wing-attack,flying,60,100
10240,whirlwind,normal,0,0
10240,fly,flying,90,95
10240,body-slam,normal,85,100
10240,take-down,normal,90,85
10240,thrash,normal,120,100
10240,double-edge,normal,120,100
10240,leer,normal,0,100
10240,psybeam,psychic,65,100
10240,hyper-beam,normal,150,90
10240,peck,flying,35,100
10240,psychic,psychic,90,100
10240,agility,psychic,0,0
10240,quick-attack,normal,40,100
10240,night-shade,ghost,0,100
10240,confuse-ray,ghost,0,100
10240,swift,normal,60,0
10240,sky-attack,flying,140,90
10240,rest,psychic,0,0
10240,rock-slide,rock,75,90
10240,slash,normal,70,100
10240,substitute,normal,0,0
10240,reversal,fighting,0,100
10240,protect,normal,0,0
10240,scary-face,normal,0,100
10240,icy-wind,ice,55,95
10240,endure,normal,0,0
10240,sleep-talk,normal,0,0
10240,metal-claw,steel,50,95
10240,twister,dragon,40,100
10240,rain-dance,water,0,0
10240,sunny-day,fire,0,0
10240,psych-up,normal,0,0
10240,shadow-ball,ghost,80,100
10240,future-sight,psychic,120,100
10240,rock-smash,fighting,40,100
10240,heat-wave,fire,95,90
10240,facade,normal,70,100
10240,helping-hand,normal,0,0
10240,superpower,fighting,120,100
10240,feather-dance,flying,0,100
10240,hyper-voice,normal,90,100
10240,crush-claw,normal,75,95
10240,air-cutter,flying,60,95
10240,rock-tomb,rock,60,95
10240,aerial-ace,flying,60,0
10240,bulk-up,fighting,0,0
10240,calm-mind,psychic,0,0
10240,roost,flying,0,0
10240,tailwind,flying,0,0
10240,u-turn,bug,70,100
10240,close-combat,fighting,120,100
10240,air-slash,flying,75,95
10240,vacuum-wave,fighting,40,100
10240,brave-bird,flying,120,100
10240,giga-impact,normal,150,90
10240,shadow-claw,ghost,70,100
10240,zen-headbutt,psychic,80,90
10240,defog,flying,0,0
10240,ominous-wind,ghost,60,100
10240,hone-claws,dark,0,0
10240,psyshock,psychic,80,100
10240,stored-power,psychic,20,100
