pokemonID,statName,baseStat,effort,isBattleOnly
1017,defense,84,0,False
1017,special-attack,60,0,False
1017,special-defense,96,0,False
1017,speed,110,0,False
1018,hp,90,0,False
1018,attack,105,0,False
1018,defense,130,3,False
1018,special-attack,125,0,False
1018,special-defense,65,0,False
1018,speed,85,0,False
1019,hp,106,0,False
1019,attack,80,0,False
1019,defense,110,0,False
1019,special-attack,120,3,False
1019,special-defense,80,0,False
1019,speed,44,0,False
1020,hp,105,0,False
1020,attack,115,0,False
1020,defense,121,3,False
1020,special-attack,65,0,False
1020,special-defense,93,0,False
1020,speed,91,0,False
1021,hp,125,0,False
1021,attack,73,0,False
1021,defense,91,0,False
1021,special-attack,137,3,False
1021,special-defense,89,0,False
1021,speed,75,0,False
1022,hp,90,0,False
1022,attack,120,0,False
1022,defense,80,0,False
1022,special-attack,68,0,False
1022,special-defense,108,0,False
1022,speed,124,3,False
1023,hp,90,0,False
1023,attack,72,0,False
1023,defense,100,0,False
1023,special-attack,122,3,False
1023,special-defense,108,0,False
1023,speed,98,0,False
1024,hp,90,0,False
1024,attack,65,0,False
1024,defense,85,1,False
1024,special-attack,65,0,False
1024,special-defense,85,0,False
1024,speed,60,0,False
1025,hp,88,0,False
1025,attack,88,0,False
1025,defense,160,3,False
1025,special-attack,88,0,False
1025,special-defense,88,0,False
1025,speed,88,0,False
10001,hp,50,0,False
10001,attack,180,2,False
10001,defense,20,0,False
10001,special-attack,180,1,False
10001,special-defense,20,0,False
10001,speed,150,0,False
10002,hp,50,0,False
10002,attack,70,0,False
10002,defense,160,2,False
10002,special-attack,70,0,False
10002,special-defense,160,1,False
10002,speed,90,0,False
10003,hp,50,0,False
10003,attack,95,0,False
10003,defense,90,0,False
10003,special-attack,95,0,False
10003,special-defense,90,0,False
10003,speed,180,3,False
10004,hp,60,0,False
10004,attack,79,0,False
10004,defense,105,2,False
10004,special-attack,59,0,False
10004,special-defense,85,0,False
10004,speed,36,0,False
10005,hp,60,0,False
10005,attack,69,0,False
10005,defense,95,1,False
10005,special-attack,69,0,False
10005,special-defense,95,1,False
10005,speed,36,0,False
10006,hp,100,0,False
10006,attack,103,0,False
10006,defense,75,0,False
10006,special-attack,120,0,False
10006,special-defense,75,0,False
10006,speed,127,3,False
10007,hp,150,3,False
10007,attack,120,0,False
10007,defense,100,0,False
10007,special-attack,120,0,False
10007,special-defense,100,0,False
10007,speed,90,0,False
10008,hp,50,0,False
10008,attack,65,0,False
10008,defense,107,0,False
10008,special-attack,105,1,False
10008,special-defense,107,0,False
10008,speed,86,1,False
10009,hp,50,0,False
10009,attack,65,0,False
10009,defense,107,0,False
10009,special-attack,105,1,False
10009,special-defense,107,0,False
10009,speed,86,1,False
10010,hp,50,0,False
10010,attack,65,0,False
10010,defense,107,0,False
10010,special-attack,105,1,False
10010,special-defense,107,0,False
10010,speed,86,1,False
10011,hp,50,0,False
10011,attack,65,0,False
10011,defense,107,0,False
10011,special-attack,105,1,False
10011,special-defense,107,0,False
10011,speed,86,1,False
10012,hp,50,0,False
10012,attack,65,0,False
10012,defense,107,0,False
10012,special-attack,105,1,False
10012,special-defense,107,0,False
10012,speed,86,1,False
10013,hp,70,1,False
10013,attack,70,0,False
10013,defense,70,0,False
10013,special-attack,70,0,False
10013,special-defense,70,0,False
10013,speed,70,0,False
10014,hp,70,1,False
10014,attack,70,0,False
10014,defense,70,0,False
10014,special-attack,70,0,False
10014,special-defense,70,0,False
10014,speed,70,0,False
10015,hp,70,1,False
10015,attack,70,0,False
10015,defense,70,0,False
10015,special-attack,70,0,False
10015,special-defense,70,0,False
10015,speed,70,0,False
10016,hp,70,0,False
10016,attack,92,0,False
10016,defense,65,0,False
10016,special-attack,80,0,False
10016,special-defense,55,0,False
10016,speed,98,2,False
10017,hp,105,0,False
10017,attack,30,0,False
10017,defense,105,0,False
10017,special-attack,140,2,False
10017,special-defense,105,0,False
10017,speed,55,0,False
10018,hp,100,0,False
10018,attack,128,1,False
10018,defense,90,1,False
10018,special-attack,77,0,False
10018,special-defense,77,0,False
10018,speed,128,1,False
10019,hp,79,0,False
10019,attack,100,0,False
10019,defense,80,0,False
10019,special-attack,110,0,False
10019,special-defense,90,0,False
10019,speed,121,3,False
10020,hp,79,0,False
10020,attack,105,0,False
10020,defense,70,0,False
10020,special-attack,145,3,False
10020,special-defense,80,0,False
10020,speed,101,0,False
10021,hp,89,0,False
10021,attack,145,3,False
10021,defense,90,0,False
10021,special-attack,105,0,False
10021,special-defense,80,0,False
10021,speed,91,0,False
10022,hp,125,0,False
10022,attack,170,3,False
10022,defense,100,0,False
10022,special-attack,120,0,False
10022,special-defense,90,0,False
10022,speed,95,0,False
10023,hp,125,0,False
10023,attack,120,0,False
10023,defense,90,0,False
10023,special-attack,170,3,False
10023,special-defense,100,0,False
10023,speed,95,0,False
10024,hp,91,0,False
10024,attack,72,0,False
10024,defense,90,0,False
10024,special-attack,129,3,False
10024,special-defense,90,0,False
10024,speed,108,0,False
10025,hp,74,0,False
10025,attack,48,0,False
10025,defense,76,0,False
10025,special-attack,83,0,False
10025,special-defense,81,0,False
10025,speed,104,2,False
10026,hp,60,0,False
10026,attack,140,2,False
10026,defense,50,0,False
10026,special-attack,140,1,False
10026,special-defense,50,0,False
10026,speed,60,0,False
10027,hp,44,0,False
10027,attack,66,0,False
10027,defense,70,1,False
10027,special-attack,44,0,False
10027,special-defense,55,0,False
10027,speed,56,0,False
10028,hp,54,0,False
10028,attack,66,0,False
10028,defense,70,1,False
10028,special-attack,44,0,False
10028,special-defense,55,0,False
10028,speed,46,0,False
10029,hp,59,0,False
10029,attack,66,0,False
10029,defense,70,1,False
10029,special-attack,44,0,False
10029,special-defense,55,0,False
10029,speed,41,0,False
10030,hp,55,0,False
10030,attack,85,0,False
10030,defense,122,2,False
10030,special-attack,58,0,False
10030,special-defense,75,0,False
10030,speed,99,0,False
10031,hp,75,0,False
10031,attack,95,0,False
10031,defense,122,2,False
10031,special-attack,58,0,False
10031,special-defense,75,0,False
10031,speed,69,0,False
10032,hp,85,0,False
10032,attack,100,0,False
10032,defense,122,2,False
10032,special-attack,58,0,False
10032,special-defense,75,0,False
10032,speed,54,0,False
10033,hp,80,0,False
10033,attack,100,0,False
10033,defense,123,0,False
10033,special-attack,122,2,False
10033,special-defense,120,1,False
10033,speed,80,0,False
10034,hp,78,0,False
10034,attack,130,0,False
10034,defense,111,0,False
10034,special-attack,130,3,False
10034,special-defense,85,0,False
10034,speed,100,0,False
10035,hp,78,0,False
10035,attack,104,0,False
10035,defense,78,0,False
10035,special-attack,159,3,False
10035,special-defense,115,0,False
10035,speed,100,0,False
10036,hp,79,0,False
10036,attack,103,0,False
10036,defense,120,0,False
10036,special-attack,135,0,False
10036,special-defense,115,3,False
10036,speed,78,0,False
10037,hp,55,0,False
10037,attack,50,0,False
10037,defense,65,0,False
10037,special-attack,175,3,False
10037,special-defense,105,0,False
10037,speed,150,0,False
10038,hp,60,0,False
10038,attack,65,0,False
10038,defense,80,0,False
10038,special-attack,170,3,False
10038,special-defense,95,0,False
10038,speed,130,0,False
10039,hp,105,2,False
10039,attack,125,0,False
10039,defense,100,0,False
10039,special-attack,60,0,False
10039,special-defense,100,0,False
10039,speed,100,0,False
10040,hp,65,0,False
10040,attack,155,2,False
10040,defense,120,0,False
10040,special-attack,65,0,False
10040,special-defense,90,0,False
10040,speed,105,0,False
10041,hp,95,0,False
10041,attack,155,2,False
10041,defense,109,0,False
10041,special-attack,70,0,False
10041,special-defense,130,0,False
10041,speed,81,0,False
10042,hp,80,0,False
10042,attack,135,0,False
10042,defense,85,0,False
10042,special-attack,70,0,False
10042,special-defense,95,0,False
10042,speed,150,2,False
10043,hp,106,0,False
10043,attack,190,0,False
10043,defense,100,0,False
10043,special-attack,154,3,False
10043,special-defense,100,0,False
10043,speed,130,0,False
10044,hp,106,0,False
10044,attack,150,0,False
10044,defense,70,0,False
10044,special-attack,194,3,False
10044,special-defense,120,0,False
10044,speed,140,0,False
10045,hp,90,0,False
10045,attack,95,0,False
10045,defense,105,0,False
10045,special-attack,165,3,False
10045,special-defense,110,0,False
10045,speed,45,0,False
10046,hp,70,0,False
10046,attack,150,2,False
10046,defense,140,0,False
10046,special-attack,65,0,False
10046,special-defense,100,0,False
10046,speed,75,0,False
10047,hp,80,0,False
10047,attack,185,2,False
10047,defense,115,0,False
10047,special-attack,40,0,False
10047,special-defense,105,0,False
10047,speed,75,0,False
10048,hp,75,0,False
10048,attack,90,0,False
10048,defense,90,0,False
10048,special-attack,140,2,False
10048,special-defense,90,0,False
10048,speed,115,0,False
10049,hp,100,0,False
10049,attack,164,3,False
10049,defense,150,0,False
10049,special-attack,95,0,False
10049,special-defense,120,0,False
10049,speed,71,0,False
10050,hp,80,0,False
10050,attack,160,3,False
10050,defense,80,0,False
10050,special-attack,130,0,False
10050,special-defense,80,0,False
10050,speed,100,0,False
10051,hp,68,0,False
10051,attack,85,0,False
10051,defense,65,0,False
10051,special-attack,165,3,False
10051,special-defense,135,0,False
10051,speed,100,0,False
10052,hp,50,0,False
10052,attack,105,1,False
10052,defense,125,1,False
10052,special-attack,55,0,False
10052,special-defense,95,0,False
10052,speed,50,0,False
10053,hp,70,0,False
10053,attack,140,0,False
10053,defense,230,3,False
10053,special-attack,60,0,False
10053,special-defense,80,0,False
10053,speed,50,0,False
10054,hp,60,0,False
10054,attack,100,0,False
10054,defense,85,0,False
10054,special-attack,80,0,False
10054,special-defense,85,0,False
10054,speed,100,2,False
10055,hp,70,0,False
10055,attack,75,0,False
10055,defense,80,0,False
10055,special-attack,135,0,False
10055,special-defense,80,0,False
10055,speed,135,2,False
10056,hp,64,0,False
10056,attack,165,2,False
10056,defense,75,0,False
10056,special-attack,93,0,False
10056,special-defense,83,0,False
10056,speed,75,0,False
10057,hp,65,0,False
10057,attack,150,2,False
10057,defense,60,0,False
10057,special-attack,115,0,False
10057,special-defense,60,0,False
10057,speed,115,0,False
10058,hp,108,0,False
10058,attack,170,3,False
10058,defense,115,0,False
10058,special-attack,120,0,False
10058,special-defense,95,0,False
10058,speed,92,0,False
10059,hp,70,0,False
10059,attack,145,1,False
10059,defense,88,0,False
10059,special-attack,140,1,False
10059,special-defense,70,0,False
10059,speed,112,0,False
10060,hp,90,0,False
10060,attack,132,1,False
10060,defense,105,0,False
10060,special-attack,132,1,False
10060,special-defense,105,0,False
10060,speed,30,0,False
10061,hp,74,0,False
10061,attack,65,0,False
10061,defense,67,0,False
10061,special-attack,125,0,False
10061,special-defense,128,2,False
10061,speed,92,0,False
10062,hp,80,0,False
10062,attack,100,0,False
10062,defense,120,0,False
10062,special-attack,140,0,False
10062,special-defense,150,3,False
10062,speed,110,0,False
10063,hp,80,0,False
10063,attack,130,0,False
10063,defense,100,0,False
10063,special-attack,160,3,False
10063,special-defense,120,0,False
10063,speed,110,0,False
10064,hp,100,0,False
10064,attack,150,3,False
10064,defense,110,0,False
10064,special-attack,95,0,False
10064,special-defense,110,0,False
10064,speed,70,0,False
10065,hp,70,0,False
10065,attack,110,0,False
10065,defense,75,0,False
10065,special-attack,145,0,False
10065,special-defense,85,0,False
10065,speed,145,3,False
10066,hp,50,0,False
10066,attack,85,1,False
10066,defense,125,1,False
10066,special-attack,85,0,False
10066,special-defense,115,0,False
10066,speed,20,0,False
10067,hp,75,0,False
10067,attack,110,0,False
10067,defense,110,0,False
10067,special-attack,110,0,False
10067,special-defense,105,2,False
10067,speed,80,0,False
10068,hp,68,0,False
10068,attack,165,3,False
10068,defense,95,0,False
10068,special-attack,65,0,False
10068,special-defense,115,0,False
10068,speed,110,0,False
10069,hp,103,2,False
10069,attack,60,0,False
10069,defense,126,0,False
10069,special-attack,80,0,False
10069,special-defense,126,0,False
10069,speed,50,0,False
10070,hp,70,0,False
10070,attack,140,2,False
10070,defense,70,0,False
10070,special-attack,110,0,False
10070,special-defense,65,0,False
10070,speed,105,0,False
10071,hp,95,0,False
10071,attack,75,0,False
10071,defense,180,2,False
10071,special-attack,130,0,False
10071,special-defense,80,0,False
10071,speed,30,0,False
10072,hp,75,0,False
10072,attack,125,0,False
10072,defense,230,2,False
10072,special-attack,55,0,False
10072,special-defense,95,0,False
10072,speed,30,0,False
10073,hp,83,0,False
10073,attack,80,0,False
10073,defense,80,0,False
10073,special-attack,135,0,False
10073,special-defense,80,0,False
10073,speed,121,3,False
10074,hp,80,2,False
10074,attack,120,0,False
10074,defense,80,0,False
10074,special-attack,120,0,False
10074,special-defense,80,0,False
10074,speed,100,0,False
10075,hp,50,0,False
10075,attack,160,0,False
10075,defense,110,1,False
10075,special-attack,160,0,False
10075,special-defense,110,2,False
10075,speed,110,0,False
10076,hp,80,0,False
10076,attack,145,0,False
10076,defense,150,3,False
10076,special-attack,105,0,False
10076,special-defense,110,0,False
10076,speed,110,0,False
10077,hp,100,0,False
10077,attack,150,0,False
10077,defense,90,0,False
10077,special-attack,180,3,False
10077,special-defense,160,0,False
10077,speed,90,0,False
10078,hp,100,0,False
10078,attack,180,3,False
10078,defense,160,0,False
10078,special-attack,150,0,False
10078,special-defense,90,0,False
10078,speed,90,0,False
10079,hp,105,0,False
10079,attack,180,2,False
10079,defense,100,0,False
10079,special-attack,180,1,False
10079,special-defense,100,0,False
10079,speed,115,0,False
10080,hp,35,0,False
10080,attack,55,0,False
10080,defense,40,0,False
10080,special-attack,50,0,False
10080,special-defense,50,0,False
10080,speed,90,2,False
10081,hp,35,0,False
10081,attack,55,0,False
10081,defense,40,0,False
10081,special-attack,50,0,False
10081,special-defense,50,0,False
10081,speed,90,2,False
10082,hp,35,0,False
10082,attack,55,0,False
10082,defense,40,0,False
10082,special-attack,50,0,False
10082,special-defense,50,0,False
10082,speed,90,2,False
10083,hp,35,0,False
10083,attack,55,0,False
10083,defense,40,0,False
10083,special-attack,50,0,False
10083,special-defense,50,0,False
10083,speed,90,2,False
10084,hp,35,0,False
10084,attack,55,0,False
10084,defense,40,0,False
10084,special-attack,50,0,False
10084,special-defense,50,0,False
10084,speed,90,2,False
10085,hp,35,0,False
10085,attack,55,0,False
10085,defense,40,0,False
10085,special-attack,50,0,False
10085,special-defense,50,0,False
10085,speed,90,2,False
10086,hp,80,0,False
10086,attack,160,0,False
10086,defense,60,0,False
10086,special-attack,170,3,False
10086,special-defense,130,0,False
10086,speed,80,0,False
10087,hp,70,0,False
10087,attack,120,1,False
10087,defense,100,0,False
10087,special-attack,145,1,False
10087,special-defense,105,0,False
10087,speed,20,0,False
10088,hp,65,0,False
10088,attack,136,0,False
10088,defense,94,0,False
10088,special-attack,54,0,False
10088,special-defense,96,0,False
10088,speed,135,2,False
10089,hp,95,0,False
10089,attack,145,3,False
10089,defense,130,0,False
10089,special-attack,120,0,False
10089,special-defense,90,0,False
10089,speed,120,0,False
10090,hp,65,0,False
10090,attack,150,2,False
10090,defense,40,0,False
10090,special-attack,15,0,False
10090,special-defense,80,1,False
10090,speed,145,0,False
10091,hp,30,0,False
10091,attack,56,0,False
10091,defense,35,0,False
10091,special-attack,25,0,False
10091,special-defense,35,0,False
10091,speed,72,1,False
10092,hp,75,0,False
10092,attack,71,0,False
10092,defense,70,0,False
10092,special-attack,40,0,False
10092,special-defense,80,0,False
10092,speed,77,2,False
10093,hp,75,0,False
10093,attack,71,0,False
10093,defense,70,0,False
10093,special-attack,40,0,False
10093,special-defense,80,0,False
10093,speed,77,2,False
10094,hp,35,0,False
10094,attack,55,0,False
10094,defense,40,0,False
10094,special-attack,50,0,False
10094,special-defense,50,0,False
10094,speed,90,2,False
10095,hp,35,0,False
10095,attack,55,0,False
10095,defense,40,0,False
10095,special-attack,50,0,False
10095,special-defense,50,0,False
10095,speed,90,2,False
10096,hp,35,0,False
10096,attack,55,0,False
10096,defense,40,0,False
10096,special-attack,50,0,False
10096,special-defense,50,0,False
10096,speed,90,2,False
10097,hp,35,0,False
10097,attack,55,0,False
10097,defense,40,0,False
10097,special-attack,50,0,False
10097,special-defense,50,0,False
10097,speed,90,2,False
10098,hp,35,0,False
10098,attack,55,0,False
10098,defense,40,0,False
10098,special-attack,50,0,False
10098,special-defense,50,0,False
10098,speed,90,2,False
10099,hp,35,0,False
10099,attack,55,0,False
10099,defense,40,0,False
10099,special-attack,50,0,False
10099,special-defense,50,0,False
10099,speed,90,2,False
10100,hp,60,0,False
10100,attack,85,0,False
10100,defense,50,0,False
10100,special-attack,95,0,False
10100,special-defense,85,0,False
10100,speed,110,3,False
10101,hp,50,0,False
10101,attack,75,0,False
10101,defense,90,1,False
10101,special-attack,10,0,False
10101,special-defense,35,0,False
10101,speed,40,0,False
10102,hp,75,0,False
10102,attack,100,0,False
10102,defense,120,2,False
10102,special-attack,25,0,False
10102,special-defense,65,0,False
10102,speed,65,0,False
10103,hp,38,0,False
10103,attack,41,0,False
10103,defense,40,0,False
10103,special-attack,50,0,False
10103,special-defense,65,0,False
10103,speed,65,1,False
10104,hp,73,0,False
10104,attack,67,0,False
10104,defense,75,0,False
10104,special-attack,81,0,False
10104,special-defense,100,0,False
10104,speed,109,2,False
10105,hp,10,0,False
10105,attack,55,0,False
10105,defense,30,0,False
10105,special-attack,35,0,False
10105,special-defense,45,0,False
10105,speed,90,1,False
10106,hp,35,0,False
10106,attack,100,2,False
10106,defense,60,0,False
10106,special-attack,50,0,False
10106,special-defense,70,0,False
10106,speed,110,0,False
10107,hp,40,0,False
10107,attack,35,0,False
10107,defense,35,0,False
10107,special-attack,50,0,False
10107,special-defense,40,0,False
10107,speed,90,1,False
10108,hp,65,0,False
10108,attack,60,0,False
10108,defense,60,0,False
10108,special-attack,75,0,False
10108,special-defense,65,0,False
10108,speed,115,2,False
10109,hp,40,0,False
10109,attack,80,0,False
10109,defense,100,1,False
10109,special-attack,30,0,False
10109,special-defense,30,0,False
10109,speed,20,0,False
10110,hp,55,0,False
10110,attack,95,0,False
10110,defense,115,2,False
10110,special-attack,45,0,False
10110,special-defense,45,0,False
10110,speed,35,0,False
10111,hp,80,0,False
10111,attack,120,0,False
10111,defense,130,3,False
10111,special-attack,55,0,False
10111,special-defense,65,0,False
10111,speed,45,0,False
10112,hp,80,1,False
10112,attack,80,0,False
10112,defense,50,0,False
10112,special-attack,40,0,False
10112,special-defense,50,0,False
10112,speed,25,0,False
10113,hp,105,1,False
10113,attack,105,1,False
10113,defense,75,0,False
10113,special-attack,65,0,False
10113,special-defense,100,0,False
10113,speed,50,0,False
10114,hp,95,0,False
10114,attack,105,0,False
10114,defense,85,0,False
10114,special-attack,125,2,False
10114,special-defense,75,0,False
10114,speed,45,0,False
10115,hp,60,0,False
10115,attack,80,0,False
10115,defense,110,2,False
10115,special-attack,50,0,False
10115,special-defense,80,0,False
10115,speed,45,0,False
10116,hp,72,0,False
10116,attack,95,0,False
10116,defense,67,0,False
10116,special-attack,103,0,False
10116,special-defense,71,0,False
10116,speed,122,3,False
10117,hp,72,0,False
10117,attack,145,0,False
10117,defense,67,0,False
10117,special-attack,153,0,False
10117,special-defense,71,0,False
10117,speed,132,3,False
10118,hp,54,3,False
10118,attack,100,0,False
10118,defense,71,0,False
10118,special-attack,61,0,False
10118,special-defense,85,0,False
10118,speed,115,0,False
10119,hp,108,3,False
10119,attack,100,0,False
10119,defense,121,0,False
10119,special-attack,81,0,False
10119,special-defense,95,0,False
10119,speed,95,0,False
10120,hp,216,3,False
10120,attack,100,0,False
10120,defense,121,0,False
10120,special-attack,91,0,False
10120,special-defense,95,0,False
10120,speed,85,0,False
10121,hp,88,0,False
10121,attack,110,2,False
10121,defense,60,0,False
10121,special-attack,55,0,False
10121,special-defense,60,0,False
10121,speed,45,0,False
10122,hp,77,0,False
10122,attack,70,0,False
10122,defense,90,0,False
10122,special-attack,145,3,False
10122,special-defense,75,0,False
10122,speed,43,0,False
10123,hp,75,0,False
10123,attack,70,0,False
10123,defense,70,0,False
10123,special-attack,98,2,False
10123,special-defense,70,0,False
10123,speed,93,0,False
10124,hp,75,0,False
10124,attack,70,0,False
10124,defense,70,0,False
10124,special-attack,98,2,False
10124,special-defense,70,0,False
10124,speed,93,0,False
10125,hp,75,0,False
10125,attack,70,0,False
10125,defense,70,0,False
10125,special-attack,98,2,False
10125,special-defense,70,0,False
10125,speed,93,0,False
10126,hp,85,0,False
10126,attack,115,2,False
10126,defense,75,0,False
10126,special-attack,55,0,False
10126,special-defense,75,0,False
10126,speed,82,0,False
10127,hp,45,1,False
10127,attack,140,0,False
10127,defense,130,0,False
10127,special-attack,140,0,False
10127,special-defense,135,0,False
10127,speed,30,0,False
10128,hp,70,0,False
10128,attack,105,2,False
10128,defense,90,0,False
10128,special-attack,80,0,False
10128,special-defense,90,0,False
10128,speed,45,0,False
10129,hp,68,0,False
10129,attack,64,0,False
10129,defense,60,0,False
10129,special-attack,111,0,False
10129,special-defense,60,0,False
10129,speed,117,2,False
10130,hp,60,0,False
10130,attack,60,0,False
10130,defense,100,1,False
10130,special-attack,60,0,False
10130,special-defense,100,1,False
10130,speed,60,0,False
10131,hp,60,0,False
10131,attack,60,0,False
10131,defense,100,1,False
10131,special-attack,60,0,False
10131,special-defense,100,1,False
10131,speed,60,0,False
10132,hp,60,0,False
10132,attack,60,0,False
10132,defense,100,1,False
10132,special-attack,60,0,False
10132,special-defense,100,1,False
10132,speed,60,0,False
10133,hp,60,0,False
10133,attack,60,0,False
10133,defense,100,1,False
10133,special-attack,60,0,False
10133,special-defense,100,1,False
10133,speed,60,0,False
10134,hp,60,0,False
10134,attack,60,0,False
10134,defense,100,1,False
10134,special-attack,60,0,False
10134,special-defense,100,1,False
10134,speed,60,0,False
10135,hp,60,0,False
10135,attack,60,0,False
10135,defense,100,1,False
10135,special-attack,60,0,False
10135,special-defense,100,1,False
10135,speed,60,0,False
10136,hp,60,0,False
10136,attack,100,1,False
10136,defense,60,0,False
10136,special-attack,100,1,False
10136,special-defense,60,0,False
10136,speed,120,0,False
10137,hp,60,0,False
10137,attack,100,1,False
10137,defense,60,0,False
10137,special-attack,100,1,False
10137,special-defense,60,0,False
10137,speed,120,0,False
10138,hp,60,0,False
10138,attack,100,1,False
10138,defense,60,0,False
10138,special-attack,100,1,False
10138,special-defense,60,0,False
10138,speed,120,0,False
10139,hp,60,0,False
10139,attack,100,1,False
10139,defense,60,0,False
10139,special-attack,100,1,False
10139,special-defense,60,0,False
10139,speed,120,0,False
10140,hp,60,0,False
10140,attack,100,1,False
10140,defense,60,0,False
10140,special-attack,100,1,False
10140,special-defense,60,0,False
10140,speed,120,0,False
10141,hp,60,0,False
10141,attack,100,1,False
10141,defense,60,0,False
10141,special-attack,100,1,False
10141,special-defense,60,0,False
10141,speed,120,0,False
10142,hp,60,0,False
10142,attack,100,1,False
10142,defense,60,0,False
10142,special-attack,100,1,False
10142,special-defense,60,0,False
10142,speed,120,0,False
10143,hp,55,0,False
10143,attack,90,0,False
10143,defense,80,0,False
10143,special-attack,50,0,False
10143,special-defense,105,2,False
10143,speed,96,0,False
10144,hp,55,0,False
10144,attack,90,0,False
10144,defense,80,0,False
10144,special-attack,50,0,False
10144,special-defense,105,2,False
10144,speed,96,0,False
10145,hp,55,0,False
10145,attack,90,0,False
10145,defense,80,0,False
10145,special-attack,50,0,False
10145,special-defense,105,2,False
10145,speed,96,0,False
10146,hp,75,0,False
10146,attack,110,0,False
10146,defense,125,3,False
10146,special-attack,100,0,False
10146,special-defense,105,0,False
10146,speed,85,0,False
10147,hp,80,0,False
10147,attack,95,0,False
10147,defense,115,0,False
10147,special-attack,130,3,False
10147,special-defense,115,0,False
10147,speed,65,0,False
10148,hp,35,0,False
10148,attack,55,0,False
10148,defense,40,0,False
10148,special-attack,50,0,False
10148,special-defense,50,0,False
10148,speed,90,2,False
10149,hp,60,0,False
10149,attack,80,0,False
10149,defense,110,2,False
10149,special-attack,50,0,False
10149,special-defense,80,0,False
10149,speed,45,0,False
10150,hp,60,0,False
10150,attack,55,0,False
10150,defense,60,0,False
10150,special-attack,95,0,False
10150,special-defense,70,0,False
10150,speed,124,2,False
10151,hp,45,0,False
10151,attack,65,1,False
10151,defense,40,0,False
10151,special-attack,30,0,False
10151,special-defense,40,0,False
10151,speed,60,0,False
10152,hp,75,0,False
10152,attack,117,2,False
10152,defense,65,0,False
10152,special-attack,55,0,False
10152,special-defense,65,0,False
10152,speed,110,0,False
10153,hp,68,0,False
10153,attack,70,0,False
10153,defense,92,0,False
10153,special-attack,50,0,False
10153,special-defense,132,2,False
10153,speed,42,0,False
10154,hp,65,0,False
10154,attack,98,2,False
10154,defense,63,0,False
10154,special-attack,40,0,False
10154,special-defense,73,0,False
10154,speed,96,0,False
10155,hp,97,0,False
10155,attack,157,3,False
10155,defense,127,0,False
10155,special-attack,113,0,False
10155,special-defense,109,0,False
10155,speed,77,0,False
10156,hp,97,0,False
10156,attack,113,0,False
10156,defense,109,0,False
10156,special-attack,157,3,False
10156,special-defense,127,0,False
10156,speed,77,0,False
10157,hp,97,0,False
10157,attack,167,1,False
10157,defense,97,0,False
10157,special-attack,167,1,False
10157,special-defense,97,0,False
10157,speed,129,1,False
10158,hp,45,0,False
10158,attack,80,0,False
10158,defense,50,0,False
10158,special-attack,75,0,False
10158,special-defense,60,0,False
10158,speed,120,2,False
10159,hp,65,0,False
10159,attack,75,0,False
10159,defense,70,0,False
10159,special-attack,65,0,False
10159,special-defense,85,1,False
10159,speed,75,0,False
10160,hp,35,0,False
10160,attack,55,0,False
10160,defense,40,0,False
10160,special-attack,50,0,False
10160,special-defense,50,0,False
10160,speed,90,2,False
10161,hp,50,0,False
10161,attack,65,1,False
10161,defense,55,0,False
10161,special-attack,40,0,False
10161,special-defense,40,0,False
10161,speed,40,0,False
10162,hp,50,0,False
10162,attack,85,0,False
10162,defense,55,0,False
10162,special-attack,65,0,False
10162,special-defense,65,0,False
10162,speed,90,1,False
10163,hp,65,0,False
10163,attack,100,0,False
10163,defense,70,0,False
10163,special-attack,80,0,False
10163,special-defense,80,0,False
10163,speed,105,2,False
10164,hp,90,1,False
10164,attack,65,0,False
10164,defense,65,0,False
10164,special-attack,40,0,False
10164,special-defense,40,0,False
10164,speed,15,0,False
10165,hp,95,0,False
10165,attack,100,2,False
10165,defense,95,0,False
10165,special-attack,100,0,False
10165,special-defense,70,0,False
10165,speed,30,0,False
10166,hp,52,0,False
10166,attack,95,1,False
10166,defense,55,0,False
10166,special-attack,58,0,False
10166,special-defense,62,0,False
10166,speed,55,0,False
10167,hp,65,0,False
10167,attack,90,0,False
10167,defense,120,2,False
10167,special-attack,85,0,False
10167,special-defense,70,0,False
10167,speed,60,0,False
10168,hp,50,0,False
10168,attack,65,0,False
10168,defense,65,0,False
10168,special-attack,90,0,False
10168,special-defense,90,0,False
10168,speed,100,2,False
10169,hp,90,0,False
10169,attack,85,0,False
10169,defense,85,0,False
10169,special-attack,125,3,False
10169,special-defense,100,0,False
10169,speed,95,0,False
10170,hp,90,0,False
10170,attack,125,3,False
10170,defense,90,0,False
10170,special-attack,85,0,False
10170,special-defense,90,0,False
10170,speed,100,0,False
10171,hp,90,0,False
10171,attack,85,0,False
10171,defense,90,0,False
10171,special-attack,100,0,False
10171,special-defense,125,3,False
10171,speed,90,0,False
10172,hp,95,0,False
10172,attack,65,0,False
10172,defense,80,0,False
10172,special-attack,110,0,False
10172,special-defense,110,2,False
10172,speed,30,0,False
10173,hp,60,0,False
10173,attack,55,0,False
10173,defense,100,0,False
10173,special-attack,65,0,False
10173,special-defense,100,1,False
10173,speed,30,0,False
10174,hp,38,0,False
10174,attack,30,0,False
10174,defense,41,0,False
10174,special-attack,30,0,False
10174,special-defense,41,0,False
10174,speed,60,1,False
10175,hp,78,0,False
10175,attack,70,0,False
10175,defense,61,0,False
10175,special-attack,50,0,False
10175,special-defense,61,0,False
10175,speed,100,2,False
10176,hp,70,0,False
